Game ID,Timestamp (ms),Player,Action
"G1770697236945-565","4001","System","Ball served towards CPU"
"G1770697236945-565","4932","CPU","Hit Ball"
"G1770697236945-565","6883","Player 1","Lost Life. Remaining: 0"
"G1770697236945-565","6883","Player 1","Eliminated"
