Game ID,Date,Duration (s),Winner,Ball Speed,Theme,Language,Player,Lives,Hits
"G1770701447530-630","2026-02-10T05:31:08.465Z","20.93","Tony","9.08","dark","en","Tony","1","5"
"G1770701447530-630","2026-02-10T05:31:08.465Z","20.93","Tony","9.08","dark","en","CPU","0","5"
"G1770701447530-630","2026-02-10T05:31:08.465Z","20.93","Tony","9.08","dark","en","Sue","0","0"
