Game ID,Date,Duration (s),Winner,Ball Speed,Theme,Language,Player,Lives,Hits
"G1770705955063-825","2026-02-10T06:46:04.993Z","9.93","玩家 2","6.99","light","zh","玩家 1","0","0"
"G1770705955063-825","2026-02-10T06:46:04.993Z","9.93","玩家 2","6.99","light","zh","玩家 2","1","1"
"G1770705955063-825","2026-02-10T06:46:04.993Z","9.93","玩家 2","6.99","light","zh","玩家 3","0","1"
"G1770705955063-825","2026-02-10T06:46:04.993Z","9.93","玩家 2","6.99","light","zh","玩家 4","0","0"
