Game ID,Timestamp (ms),Player,Action
"G1770695706019-650","4002","System","Ball served towards Player 1"
"G1770695706019-650","5202","Player 1","Hit Ball"
"G1770695706019-650","7636","CPU","Hit Ball"
"G1770695706019-650","10070","Player 1","Hit Ball"
"G1770695706019-650","12503","CPU","Hit Ball"
"G1770695706019-650","15036","Player 1","Lost Life. Remaining: 0"
"G1770695706019-650","15036","Player 1","Eliminated"
