Game ID,Date,Duration (s),Winner,Ball Speed,Theme,Language,Player,Lives,Hits
"G1770701335960-302","2026-02-10T05:29:14.901Z","18.94","CPU","8.01","dark","en","Sune","0","1"
"G1770701335960-302","2026-02-10T05:29:14.901Z","18.94","CPU","8.01","dark","en","CPU","0","1"
"G1770701335960-302","2026-02-10T05:29:14.901Z","18.94","CPU","8.01","dark","en","CPU","1","3"
"G1770701335960-302","2026-02-10T05:29:14.901Z","18.94","CPU","8.01","dark","en","CPU","0","2"
