Game ID,Date,Duration (s),Winner,Ball Speed,Theme,Language,Player,Lives,Hits
"G1770701255651-120","2026-02-10T05:27:57.952Z","22.30","Sune","8.50","dark","en","Sune","1","6"
"G1770701255651-120","2026-02-10T05:27:57.952Z","22.30","Sune","8.50","dark","en","CPU","0","4"
"G1770701255651-120","2026-02-10T05:27:57.952Z","22.30","Sune","8.50","dark","en","CPU","0","0"
"G1770701255651-120","2026-02-10T05:27:57.952Z","22.30","Sune","8.50","dark","en","CPU","0","0"
