Game ID,Timestamp (ms),Player,Action
"G1770696881138-206","4001","System","Ball served towards CPU"
"G1770696881138-206","6507","CPU","Hit Ball"
"G1770696881138-206","11757","Player 1","Lost Life. Remaining: 0"
"G1770696881138-206","11757","Player 1","Eliminated"
