Game ID,Timestamp (ms),Player,Action
"G1770696470645-643","4001","System","Ball served towards CPU"
"G1770696470645-643","5213","CPU","Hit Ball"
"G1770696470645-643","7729","Player 1","Lost Life. Remaining: 0"
"G1770696470645-643","7729","Player 1","Eliminated"
